label,sample1,sample2,sample3,sample4,sample5,sample6,sample7,sample8,sample9,sample10,sample11,sample12,sample13,sample14,sample15,sample16,sample17,sample18,sample19,sample20,sample21,sample22,sample23,sample24,sample25,sample26,sample27,sample28,sample29,sample30,sample31,sample32,sample33,sample34,sample35,sample36,sample37,sample38,sample39,sample40,sample41,sample42,sample43,sample44,sample45,sample46,sample47,sample48,sample49,sample50,sample51,sample52,sample53,sample54,sample55,sample56,sample57,sample58,sample59,sample60,sample61,sample62,sample63,sample64,sample65,sample66,sample67,sample68,sample69,sample70,sample71,sample72,sample73,sample74,sample75,sample76,sample77,sample78,sample79,sample80,sample81,sample82,sample83,sample84,sample85
1,243.12,335.32,60.96,44.175,142.69,117.91,81.125,54.076,72.086,106.43,75.598,94.654,375.42,215.21,143.64,82.551,109.9,190.35,362.06,123.9,186.18,54.15,135.11,190.76,335.28,109.39,101.84,95.826,50.535,95.7,78.815,88.042,77.735,128.12,77.585,308.49,287.86,31.217,44.25,183.84,193.13,95.361,114.86,79.547,60.192,104.53,80.452,59.832,131.97,86.075,83.208,113.94,41.574,75.665,87.686,36.614,49.937,44.988,281.64,326.48,113.03,112.49,128.18,152.71,129.19,41.616,103.59,74.936,55.805,60.423,365.95,266.18,33.788,45.865,181.24,197.68,402.84,184.9,100.77,73.202,116.62,191.06,404.92,79.383,63.355
1,130.65,327.21,122.72,56.11,52.838,108.1,183.09,76.822,77.527,78.904,62.057,43.032,230.69,282.18,145.18,60.125,121.96,107.38,279.26,216.67,74.733,129.41,125.48,182.13,423.76,326.36,115.02,70.585,128.02,158.08,106.98,85.456,93.747,47.334,115.02,203.88,348.88,115.08,42.352,85.618,155.47,82.018,72.241,35.539,47.294,106.2,61.616,84.661,83.588,72.43,25.264,52.934,54.917,98.915,77.794,159.8,54.799,84.052,119.58,303.01,266.94,80.917,85.226,188.11,138.72,69.866,122.29,56.355,128.44,121.86,155.81,341.61,46.704,73.278,112.78,147.2,298.69,262.69,56.892,85.113,138.37,231.9,324.9,220.92,64.771
1,103.83,331.71,107.84,74.931,102.94,105.65,138.35,59.069,75.897,55.928,88.447,104.24,143.23,286.86,37.652,56.29,161.41,158.79,277.3,261.05,79.539,83.057,193.72,128.57,332.4,211.97,38.358,119.7,137.26,119.13,68.632,41.458,105.9,60.347,150.1,156.81,321.09,129.47,98.629,100.32,78.835,67.565,41.144,99.06,146.67,47.881,158.1,127.11,103.09,46.659,77.723,35.569,105.51,102.12,101.94,100.37,37.427,67.036,126.78,332.7,182.23,86.991,164.52,51.003,115.97,112.35,60.761,50.565,72.437,40.205,147.54,356.49,107.17,29.266,85.488,171.4,338.09,303.57,61.943,53.182,109.96,175.48,316.17,84.882,61.02
1,77.082,380.33,177.95,96.216,145.46,99.994,55.881,78.292,85.768,138.15,120.49,54.79,169.54,312.37,165.12,89.979,91.462,215.9,230.84,359.25,93.234,110.36,140.43,71.095,376.14,195.91,70.594,136.27,135.74,164.5,47.532,112.65,108.11,50.614,102.84,238.56,359.19,116,98.861,164.42,116.98,104.49,90.581,145.5,124.54,48.736,56.245,77.643,99.193,50.084,41.286,91.571,87.655,101.45,72.065,70.72,44.682,29.148,161.71,289.03,161.68,115.13,138.01,131.23,54.299,61.458,69.995,74.7,71.116,132.93,161.21,357.01,128.71,61.674,111.68,148.51,263.64,310.41,83.304,57.927,135.42,125.33,378.07,187.69,84.902
1,49.197,281.67,287.19,180.91,94.535,129.8,107.3,103.11,77.265,101.53,110.49,104.36,148.84,310.33,116.61,171.73,77.922,73.072,193.84,229.86,146.32,81.908,93.019,114.37,316.09,218.09,39.669,68.247,125.06,124.42,129.55,20.901,36.341,72.615,113.77,101.07,256.69,120.12,96.348,49.723,76.808,46.076,103.66,145.6,53.217,106.85,66.657,67.268,36.972,83.542,104.9,55.299,71.05,72.584,84.668,86.496,82.017,73.87,116.43,275.44,197.1,77.219,76.494,79.801,91.939,66.037,63.304,53.458,54.058,80.868,170.79,309.7,115.62,103.94,80.212,100.14,183.2,270.03,60.549,87.28,88.08,71.33,216.6,265.79,78.27
1,90.104,262.88,278.28,80.518,64.392,58.833,150.94,125.02,67.268,126.74,47.143,69.541,182.02,352.24,255.86,91.072,99.412,117.44,198.1,313.15,62.895,113.08,109.57,99.922,239.66,305.48,111.69,67.331,142.67,103.97,127.81,72.735,70.575,88.032,79.163,28.272,298.79,145.08,105.42,63.144,71.838,157.23,91.719,109.64,20.908,89.351,155.32,67.129,76.676,91.051,41.431,86.636,103.82,115.17,68.717,59.195,80.852,76.172,80.625,246.5,248.44,115.37,59.718,104.46,138.23,71.97,45.765,28.801,133.85,115.43,62.163,317.93,194.01,54.981,158.01,236.69,184.32,292.95,162.88,87.954,69.663,137.73,280.36,270.7,129.06
1,45.539,270.58,98.673,115.25,78.889,41.301,98.449,59.471,38.233,68.03,143.2,38.632,164.63,229.1,37.086,59.416,39.392,130.57,163.86,238.84,76.618,98.259,83.192,58.845,224.17,269.06,86.405,47.915,155.76,85.691,109.51,82.065,107.74,103.45,26.861,67.908,294.84,155.26,36.087,42.412,55.985,34.665,87.274,56.286,68.162,73.21,58.09,71.717,150.69,63.421,74.011,72.667,84.089,109.6,76.918,84.779,112.22,71.618,83.81,248.56,132.04,80.1,109.67,22.801,62.44,60.001,37.369,119.93,70.358,76.474,151.16,221.36,99.886,64.958,112.3,70.578,173.79,207.09,60.88,61.817,64.303,51.964,249.72,234.1,84.403
1,87.603,361.56,211.25,98.83,114.38,82.882,156.09,65.87,64.124,110.02,36.071,173.35,235.89,301.17,64.896,68.917,64.695,96.871,228.07,240.55,61.205,43.7,146.34,125.77,340.55,206.48,69.083,83.517,63.703,49.178,61.559,94.327,38.553,128.84,97.741,219.03,378.98,60.334,135.42,114.47,189.43,90.619,83.618,116.76,60.569,75.182,79.216,55.067,47.005,90.899,46.909,57.075,80.079,72.25,74.094,83.143,108.83,37.04,135.23,299.5,171.92,58.144,22.511,145.77,110.3,61.587,97.274,86.594,43.253,100.76,210.11,308.28,116.19,41.311,127.44,147.27,251.78,213.42,57.288,125.57,72.931,88.88,279.17,129.53,72.657
1,158.13,290.28,183.8,125.99,41.174,90.096,45.001,63.692,54.622,89.842,76.694,92.353,159.47,229.84,94.535,43.447,43.241,12.117,219.36,187.28,72.625,82.05,100.57,134.22,262.71,198.21,81.709,71.535,94.117,96.386,85.264,69.534,82.661,72.599,99.137,174.3,277.65,164.61,50.772,94.675,181.02,136.93,68.441,124.16,75.78,87.189,62.195,130.64,84.416,135.84,49.277,143.19,64.033,87.234,150.88,78.55,95.67,81.319,115.35,305.08,171.71,97.174,119.13,147.23,148.84,75.902,118.86,91.706,30.88,44.321,226.86,258.99,87.394,100.32,91.906,90.233,242.06,211.39,83.438,33.437,79.489,164.03,319.71,140.54,37.833
1,128.24,278.05,295.88,33.635,38.298,74.739,122.83,58.801,90.966,59.94,82.744,129.06,138.65,384.91,151.32,38.747,87.998,166.52,268.99,374.5,102.37,98.861,140.47,111.56,244.99,287.89,149.03,46.598,35.709,48.927,87.099,85.248,47.137,92.309,48.168,92.141,250.76,210.55,113.28,127.46,75.907,89.211,110.17,46.931,113.09,167.45,24.041,74.132,73.542,65.95,66.125,140.64,60.5,102.18,127.22,83.678,78.072,92.774,83.108,310.54,274.06,51.432,92.838,106.44,146.31,63.226,64.938,79.58,64.628,101.85,110.87,250.15,108.71,109.5,133.87,103.37,239.76,254.49,92.265,44.991,89.948,174.16,277.87,323.32,70.849
1,67.015,421.52,231.2,95.733,74.88,98.156,148.99,130.23,49.83,72.464,108.01,83.373,275.28,314.68,24.395,27.871,132.07,190.37,383.79,332.55,97.1,119.36,147.38,173.49,402.18,287.96,112.6,81.579,123.1,221.05,26.707,48.542,59.968,123.3,42.141,162.27,446.81,72.904,96.677,158.91,118.66,59.733,152,153.14,112.28,63.581,109.19,60.161,54.975,77.175,141.89,127.71,86.94,52.998,32.038,76.244,31.315,139.48,146.95,453.58,204.11,48.367,117.98,161.61,78.141,93.29,94.048,91.649,118.6,117.81,332.36,369.62,29.486,194.51,129.79,202.52,306.05,313.91,121.6,105.94,80.343,139.57,347.3,223.15,70.368
1,159.09,352.22,120.46,61.77,120.44,143.11,69.294,92.412,77.667,57.502,57.832,52.614,217.18,327.78,95.755,37.658,136.29,151.78,242.45,372.9,94.521,49.437,130.05,123.42,253.4,277.05,60.083,88.77,39.466,117.79,112.19,51.4,27.487,109.74,58.307,187.23,295.6,79.398,64.77,98.231,148.07,97.346,81.055,64.155,147.1,43.632,56.442,119.67,62.285,67.759,99.39,62.778,167.25,99.542,37.8,74.562,58.848,119.79,126.7,348.91,245.74,78.636,111.49,99.664,41.608,47.443,144.11,97.12,38.891,101.34,328.88,328.03,90.156,39.683,57.053,220.25,251.76,285.47,61.565,48.754,56.566,177.03,339.86,198.01,32.855
1,99.546,246.19,103.1,83.382,90.87,109.46,91.14,42.472,85.134,115.74,109.02,64.749,216.73,290.39,153.8,49.271,57.63,66.288,251.33,259.3,46.695,80.367,74.859,87.322,330.06,261.14,66.293,56.963,60.872,52.555,78.636,61.177,88.364,46.565,66.642,118.01,234.9,117.99,68.542,154.85,101.12,57.836,126.88,97.211,52.339,91.808,73.904,87.47,79.469,99.848,43.794,59.017,62.578,85.089,50.198,96.373,29.414,90.997,154.1,337.46,158.91,97.975,129.16,83.486,54.334,101.16,52.486,58.589,109.11,133.29,182.04,304.08,128.38,78.315,115.5,130.35,264.79,171.91,148.05,93.957,39.928,97.221,299.7,186.45,75.774
1,106.39,164.29,276.75,28.463,118.06,75.673,35.683,71.663,50.024,65.097,72.552,40.095,193.75,285.63,95.533,65.486,63.495,104.75,125.85,276.68,139.73,59.547,107.77,74.965,170.03,298.15,102.86,92.159,92.997,130.94,140.81,25.087,106.31,62.135,38.373,37.59,235.77,174.66,102.3,158.42,99.184,75.978,82.468,82.486,119.11,108.39,36.632,45.601,127.76,96.855,81.128,54.821,32.15,60.714,70.567,67.678,79.683,56.9,27.645,172.67,244.33,97.854,18.465,102.13,126.25,135.16,76.45,98.865,37.57,56.177,108.89,224.39,102.09,35.798,129.1,119.87,87.333,302.87,209.73,95.974,141.79,155.79,136.89,219.93,78.938
1,164.04,294.62,152.68,72.696,83.696,49.677,87.927,74.103,59.629,63.591,85.887,61.446,181.52,273.12,85.62,95.421,75.752,102.54,293.13,119.03,58.749,164.51,64.179,88.91,300.9,189.14,116.17,138.76,110.06,86.038,102.24,92.03,73.73,145.99,24.351,201.72,234.68,135.73,55.774,81.273,73.141,64.357,39.803,88.424,78.706,50.996,52.428,62.18,103.75,106.29,101.63,115.35,77.59,58.279,102.54,94.123,98.451,86.47,172.96,343.58,100.1,75.757,20.684,79.901,63.697,96.093,90.04,34.445,149.71,115.1,218.78,199.31,40.412,89.172,46.331,45.189,252.8,226.12,96.573,105.48,62.047,59.121,279.69,177.66,58.133
1,233.39,264.04,75.41,96.008,17.49,47.566,62.045,69.866,79.247,35.042,70.878,86.084,277.57,164.98,60.565,133.32,74.788,96.559,338.32,109.88,100.55,57.728,79.476,107.76,246.27,105.86,114.65,184.84,89.246,42.452,133.18,78.861,79.524,97.408,79.167,217.96,203.87,142.01,69.384,99.542,29.825,78.256,77.821,71.884,141.67,128.23,27.397,77.393,54.876,127.6,107.4,91.637,80.274,55.939,53.984,83.882,75.289,28.299,160.19,280.98,83.198,75.297,84.654,103.03,145.53,83.98,66.874,61.099,49.793,67.616,253.21,300.19,34.628,123.48,71.129,140.23,283.63,120.39,141.4,119.67,125.63,146.74,330.2,181.02,59.638
1,133.53,382.75,167.96,60.807,65.347,167.1,75.595,55.064,86.859,33.675,102.77,88.274,265.58,303.56,76.801,82.495,85.126,132.85,431.13,273.31,44.55,31.24,90.068,107.2,372.61,138.77,52.993,54.283,192.87,71.998,85.162,62.793,153.87,124.97,27.853,166.42,426.93,110.17,93.13,90.04,83.35,81.365,110.41,58.31,73.732,61.59,147.82,51.585,33.783,55.887,89.189,94.1,55.49,138.61,111.09,138.34,86.849,78.655,141.1,319.7,121.56,57.631,67.676,204.28,29.041,124.91,44.302,112.11,113.15,69.745,301.75,358.97,86.406,72.258,193.62,152.64,283.77,274.06,132.3,44.953,102.72,124.83,308.95,280.36,104.04
1,99.466,359.4,137.36,68.829,24.178,89.466,174.67,55.662,89.809,70.701,125.73,30.969,290.88,281.23,119.12,40.941,53.427,82.874,281.62,260.9,74.373,34.008,114.58,124.61,286.07,269.47,97.09,117.59,183.96,72.734,68.406,73.918,106.03,71.823,113.11,253.62,322.44,28.885,44.645,56.034,74.053,78.607,140.69,109.28,105.88,78.232,48.148,89.224,105.26,43.43,113.71,103.98,123.53,61.844,71.342,60.102,125.82,94.981,163.91,395.2,206.02,154.41,69.151,106.97,92.491,67.945,54.365,91.742,106.28,108.32,253.91,307.2,93.58,129.81,87.209,212.66,287.24,277.29,66.393,63.332,123.14,248.44,301.18,225.92,39.418
1,222.88,303.47,89.808,79.521,83.047,148.64,90.286,97.559,61.855,86.812,102.09,111.17,266.95,308.85,77.72,48.062,129.13,222.49,351.15,250.68,77.877,92.192,67.187,195.21,305.39,176.93,43.865,123.51,195.1,115.14,104.25,46.908,108.5,81.765,66.192,200.42,242.74,63.686,76.854,50.383,86.158,99.243,99.453,115.62,75.847,30.803,61.044,60.151,65.852,80.455,72.443,100.62,99.054,78.585,102.12,63.401,38.936,103.39,181.67,348.34,143.36,113.45,102.53,113.93,51.398,78.303,30.323,71.242,46.835,50.304,338.95,349.37,122.27,82.573,104.54,188.33,351.61,295.49,56.421,45.769,143.23,205.88,364.58,120.13,124.88
1,70.644,220.29,186.91,139.69,106.77,34.467,43.196,33.849,80.111,64.452,83.886,69.231,147.17,266.65,96.179,38.608,62.71,144.42,143.68,317.99,70.208,82.278,37.012,58.971,171.13,250.5,133.82,101.5,112.34,100.65,58.489,46.099,58.477,72.943,127.16,90.114,273.78,225.36,102.81,119.37,91.385,63.334,172.75,79.328,82.377,82.714,134.18,79.865,97.764,101.66,62.759,66.695,102.77,117.47,77.453,25.823,134.52,63.304,64.451,210.25,241.22,72.245,59.008,116.03,62.446,73.851,67.399,63.705,123.84,22.987,133.36,274.16,108.54,65.056,40.545,150.01,172.08,372.1,135.63,30.029,56.402,192.92,173.64,306.18,111.95
1,30.616,338.49,265.96,106.51,104.16,137.05,74.035,60.189,104.27,31.181,67.7,64.865,242.81,337.82,117.78,133.42,91.779,106.77,262.4,272.35,135.87,50.241,29.639,126.58,405.45,289.55,72.784,64.32,105.81,133.52,67.956,49.653,101.51,147.29,64.033,178.08,340.56,157.75,39.141,218.97,195.42,54.866,92.603,128.47,59.128,136.78,88.876,41.397,70.454,68.005,59.028,85.865,136.42,40.172,59.625,90.126,41.168,97,123.65,285.77,152.21,177.72,98.08,58.189,83.848,77.589,82.571,111,59.035,46.496,235.22,296.56,140.13,112.42,40.153,93.39,193.12,320.11,73.173,108.31,129.2,159.23,330.78,186.23,103.96
1,84.167,304.44,158.39,130.34,56.333,159.4,62.007,51.657,103.25,61.014,33.925,56.412,341.83,320.55,118.87,88.131,50.085,80.673,304.96,207.67,131.45,63.936,100.95,176.33,360.44,207.02,87.567,60.601,102.37,77.966,62.712,77.207,65.339,54.831,147.49,132.53,323.53,150.95,123.62,64.028,156.16,37.88,114.44,129.9,62.838,118.33,120.02,55.573,50.47,103.69,42.283,63.913,43.714,59.855,98.276,119.3,40.39,74.635,108.66,332.35,89.138,87.026,83.034,150.57,146.48,127.48,77.567,123.44,73.575,44.871,267.44,349.79,62.206,109.28,72.627,244.2,369.04,146.34,68.685,83.779,112.24,185.96,349.6,123.82,124.03
1,165.41,262.17,61.097,79.042,25.444,47.511,88.06,38.493,42.313,63.447,90.357,102.76,233.92,190.5,78.269,41.242,46.842,137.63,256.31,168.82,59.624,103.42,95.287,88.116,218.82,136.98,82.396,80.945,95.256,173.53,105.94,90.732,42.992,36.379,71.321,120.96,256.11,30.786,84.853,106.29,139.67,73.251,69.515,66.957,55.543,64.215,62.399,105.05,76.89,104.23,79.717,56.586,51.845,112.86,56.224,70.234,81.84,106.05,164.21,266.92,97.6,57.428,78.939,106.04,73.581,58.823,57.534,89.787,89.052,110.62,226.96,215.77,103.91,57.745,63.02,110.16,322.46,234.89,84.977,41.219,164.15,97.559,254.05,136.91,67.328
1,119.83,306.79,222.31,59.007,143.84,125.16,160.02,22.481,40.065,64.982,92.825,166.44,170.96,369.1,193,92.443,168.4,154.29,187.73,357.33,156.15,97.137,67.367,128.75,295.99,271.48,72.78,113.21,152.22,126.03,51.045,82.324,84.42,136.03,112,89.303,395.98,128.37,141.67,31.472,196.62,111.74,64.664,146.99,81.094,92.275,48.142,47.277,137.27,32.689,90.198,98.628,66.347,50.173,54.842,32.278,26.657,68.054,44.108,355.95,239.73,91.381,61.64,164.04,122.94,175.29,65.295,88.295,96.51,76.391,115.25,438.58,133.68,58.614,45.607,117.85,103.29,310.34,60.736,137.23,70.319,82.967,219.4,299.46,121.89
1,75.784,227.41,254.44,75.739,60.597,68.603,116.58,80.983,34.502,107.83,54.152,65.017,59.633,263.01,287.11,64.144,64.748,165.22,175.97,379.2,171.79,42.994,112.04,160.35,232.07,300.93,164.17,35.513,61.521,127.59,77.896,78.608,62.792,95.952,147.83,64.181,249.34,293.91,78.991,61.224,81.441,59.478,69.6,108.53,62.865,84.87,95.219,34.378,47.552,100.37,82.525,64.798,77.127,66.771,97.766,85.728,79.797,64.602,83.572,228.42,288.06,65.131,115.21,160.15,89.225,136.17,58.482,108.2,46.643,103.5,105.64,355.89,253.9,78.063,63.765,145,160.01,324.16,168.19,137.61,103.47,142.93,279.01,296.74,62.554
1,60.72,316.52,159.4,85.36,131.88,115.53,101.85,61.019,64.886,57.503,62.5,82.278,202.71,292.1,45.54,31.69,41.369,161.4,338.77,200.16,66.246,81.757,87.298,172.35,301.35,196.3,62.484,43.671,198.97,117.68,76.048,91.627,108.48,30.035,81.719,274.13,379.38,30.102,81.665,110.29,150.85,78.644,98.937,95.653,90.699,46.808,53.682,32.9,68.319,51.924,43.963,96.377,130.41,61.826,74.122,79.47,32.399,99.474,169.64,335.29,88.02,165.22,42.837,155.79,120.43,24.17,78.857,66.471,81.614,72.426,242.28,304.48,75.228,58.574,65.752,181.37,323.93,187.83,57.276,99.238,205.77,177.25,340.85,118.87,79.015
1,68.796,245.26,219.75,57.734,60.461,129.55,126.89,159.27,119.41,73.25,102.67,47.836,148.3,308,93.656,159.45,91.748,54.616,289.45,298.21,159.95,73.073,78.993,92.411,239.88,185.68,68.973,75.299,44.304,67.218,56.003,94.122,42.961,48.949,36.956,173.19,336.57,195.27,91.411,79.086,137.07,72.551,119.18,46.148,83.862,97.524,132.38,123.85,52.208,49.035,51.843,62.025,75.512,147.28,103.91,92.702,114.06,55.428,53.289,244.1,239.94,116.86,63.319,176.33,114.29,127.5,55.173,79.612,125.47,123.95,184.07,302.51,125.7,24.116,120.56,102.1,200.37,272.5,59.627,90.725,130.43,128.28,335.74,222.05,85.179
1,87.215,289.89,168.2,124.67,67.999,42.874,102.16,51.107,120.71,132.31,145.72,119.04,138.94,329.07,59.981,115.98,42.809,133.4,265.4,315.59,134.61,53.255,142.41,196.19,289.17,270.51,50.315,48.036,62.689,137.24,82.812,116.81,34.066,173.08,99.021,96.502,299.09,164.48,38.576,142.78,128.4,149.96,143.59,78.39,108.08,88.151,75.091,70.539,99.114,67.497,105.88,58.26,122.39,44.509,101.96,55.924,42.625,81.393,49.044,314.3,142.04,47.538,48.053,121.78,84.503,68.63,79.445,89.363,70.059,81.395,115.78,324.18,95.672,154.29,84.102,101.44,295.91,276.29,127.43,44.152,173.13,51.218,353.38,241.87,111.42
1,110.55,298.9,282.84,98.275,58.885,152.72,141.8,54.671,93.175,79.428,64.009,67.67,138.48,263.56,85.892,85.1,84.732,125.49,267.73,182.14,45.682,119.05,92.902,107,239.21,245.41,81.063,112.83,164.89,129.62,94.653,124.64,39.574,47.325,42.941,165.58,363.34,151.6,64.712,27.843,176.23,62.373,64.647,59.435,108.43,20.95,87.643,61.075,79.22,112.35,87.668,56.035,62.394,59.435,111.05,81.158,26.32,80.637,161.25,326.48,165.61,43.78,125.6,160.64,108.63,31.805,39.06,57.67,115.59,68.301,158.78,243.19,76.114,117.8,43.999,124.53,244.8,232.74,62.866,130.02,50.117,213.83,393.3,271.3,122.64
1,41.454,243.44,278.05,33.433,56.491,163.28,168.37,63.777,36.569,59.337,68.568,55.142,143.29,320.1,137.17,49.83,113.76,102.69,251.95,272.43,74.632,54.921,81.938,51.173,179.87,246.02,124.21,71.927,72.407,119.86,110.78,120.52,49.829,90.305,57.686,84.633,275.22,285.92,106.9,90.765,91.44,71.107,41.115,37.106,83.413,57.223,85.235,107.49,55.822,63.853,86.021,114.81,59.085,73.158,89.304,120.19,113.64,87.121,50.21,217.02,270.63,84.043,101.44,56.332,52.014,94.864,56.213,36.038,56.095,108.65,180.86,270.42,89.041,79.564,51.202,125.08,201.88,250.32,50.635,86.576,109.53,201.82,194.34,252.13,36.109
1,68.054,332.57,222.94,54.938,84.942,64.249,97.682,44.434,76.162,66.554,73.147,151.21,194.12,266.63,60.144,183.74,51.403,145.39,234.47,298.41,51.019,90.994,73.809,62.415,326.59,265.58,101.21,154.46,94.911,82.753,38.229,80.352,162.08,78.707,94.32,41.351,292.64,172.4,119.46,78.536,140.4,94.634,132.7,90.141,102.38,104.09,46.564,91.805,86.985,89.482,67.987,78.664,152.96,95.516,140.78,30.405,62.081,90.712,96.221,341.82,136.1,151.64,38.013,87.161,149.78,173.82,110.09,105.74,41.802,72.017,194.24,329.39,53.913,124.03,67.486,108.34,292.83,271.7,60.624,94.978,83.008,80.354,272.61,222.68,39.093
1,98.906,222.76,196.49,63.886,67.243,24.582,57.209,42.696,64.189,62.9,74.532,118.69,142.93,222.91,210.91,77.879,64.621,85.469,135.45,254.11,149.12,35.187,54.938,58.519,241.9,236.49,148.79,104.66,69.043,106.5,107.33,59.946,53.868,120.63,25.109,69.902,255.81,225.68,25.472,87.803,89.65,173.76,97.294,86.591,61.259,79.838,72.027,99.025,108.53,148.52,80.171,122.84,43.362,48.638,27.29,91.638,53.164,61.538,92.056,236.24,195.32,111.92,37.25,101.8,50.63,97.954,111.77,120.95,82.318,135.11,180.64,303.69,110.72,85.246,57.128,63.266,153.35,327.65,102,110.89,84.16,80.929,268.75,212.13,86.162
1,175.99,212.12,99.944,69.577,146.1,55.752,62.768,57.382,88.044,92.833,49.202,11.052,133.45,271.25,112.38,65.589,70.245,133.05,270.81,240.18,63.327,55.079,67.509,106.97,209.85,57.45,31.46,69.634,88.741,107.84,50.447,81.454,66.248,84.659,79.603,170.05,286.68,136.88,127.24,40.748,56.713,122.99,180.55,33.845,114.37,83.64,97.972,122.51,97.516,27.742,80.942,70.339,60.017,80.315,124.56,79.614,54.142,98.03,178.6,319.43,187.73,101.52,95.603,81.651,129.1,106.62,47.362,73.934,141.73,76.808,144.09,301.12,28.909,37.432,129.82,133.42,243.22,142.53,46.527,46.473,112.2,70.856,271.31,163.06,118.43
1,188.69,317.44,83.222,90.94,39.397,194.7,54.09,108.14,130.05,42.415,98.852,84.488,249.14,203.6,73.079,77.437,119.44,70.78,336.91,196.67,86.549,96.926,143.24,68.068,281.93,228.78,42.246,97.706,81.017,106.27,80.123,49.523,112.48,104.4,48.47,237.97,262.98,144.34,59.171,79.187,143.9,38.129,87.907,46.751,97.122,50.103,83.914,70.06,54.676,32.41,52.751,97.089,140.63,69.645,77.854,83.296,155.89,59.87,201.11,305.7,65.19,31.068,79.43,100.06,49.895,38.921,49.653,61.495,45.952,166.21,336.7,295.9,58.424,45.651,115.99,174.99,354.44,134.3,98.396,114.95,76.745,156.66,360.58,86.713,76.923
1,79.481,268.2,114.51,96.445,63.892,47.712,98.574,110.72,114.98,130.39,59.524,58.14,143.76,226.92,49.236,93.335,43.795,81.396,235.92,214.91,86.971,90.615,90.887,104.43,262.9,197.83,82.423,38.319,94.58,86.834,74.637,73.349,112.48,59.092,71.025,84.193,301.9,197.76,85.151,91.061,73.024,40.286,56.038,99.77,143.08,32.397,109.28,65.65,30.65,87.295,54.891,52.923,58.511,114.69,84.308,36.355,73.877,57.201,165.94,260.23,111.46,77.239,63.183,55.228,93.713,63.738,80.174,38.525,103.08,103.29,128.55,262.75,38.194,187.6,90.574,62.852,239.51,209.36,103.63,74.59,89.096,120.03,251.25,247.3,70.924
1,91.001,246.07,185.14,54.104,23.255,197.14,141.22,105.62,93.33,91.414,109.75,59.465,262.76,360.02,37.487,53.891,89.331,163.63,259.03,340.47,79.777,60.989,170.89,150.65,327.85,251.13,98.517,57.668,100.98,137.42,80.751,92.041,93.59,40.47,95.21,222.78,343.22,180.73,126.12,118.76,129.71,110.11,71.14,75.397,86.818,55.104,85.984,125.33,49.264,79.059,84.099,102.85,23.773,54.818,45.984,60.265,119.21,144.2,138.96,291.38,190.7,85.787,41.428,163.34,85.506,52.665,51.993,72.054,72.698,51.106,245.04,333.63,102.53,53.398,76.2,84.223,330.32,289.96,36.213,60.768,97.841,153.15,314.41,250.49,97.137
1,182.31,242.03,118.44,63.925,61.929,94.097,140.02,75.78,44.037,158.47,82.258,99.268,259.16,273.58,64.026,120.51,157.34,93.237,241.85,122.82,90.138,59.29,113.2,91.821,355.81,184.27,92.695,60.28,77.692,65.286,50.033,132.54,153.31,61.976,118.57,257.59,323.92,44.707,60.394,166.98,82.896,93.16,76.933,50.513,79.037,20.579,15.237,69.298,69.013,52.026,43.347,31.122,52.415,111.46,53.451,81.314,29.209,89.186,158.15,267,61.191,70.172,97.643,137.52,61.904,40.889,96.595,57.453,90.471,44.121,151.48,252.52,153.12,118.75,27.908,127.6,275.79,211.99,49.96,135.5,47.092,156.1,356.32,137.69,46.397
1,74.475,303.55,269.34,71.211,49.184,120.45,181.58,136.23,76.963,70.346,102.74,163.32,99.283,324.2,270.08,47.104,102.83,107.32,150.1,340.31,130.9,38.824,157.54,52.578,159.94,259.64,71.302,145.71,39.428,60.241,48.223,53.774,77.431,48.887,38.239,57.906,296.32,202.3,56.862,66.819,116.9,191.85,50.114,126.91,141.82,57.823,91.153,37.858,69.312,83.351,125.38,80.108,89.827,38.084,46.147,88.946,73.288,76.667,155.21,334.92,307.51,73.72,195.03,138.75,57.207,69.974,39.543,58.296,101.03,5.5931,69.054,292.76,291.1,92.569,64.18,141.77,100.76,361.5,52.126,66.63,93.472,87.485,216.92,295.74,85.567
1,79.625,226.51,299.37,54.207,86.969,90.792,178.14,57.062,102.34,70.421,107.6,111.01,49.625,284.37,133.13,50.332,93.474,134.92,143.8,276.48,153.96,78.214,135.51,150.04,271.45,300.31,39.495,56.739,118.68,57.994,67.209,110.27,115.02,84.883,124.6,126.2,289.73,218.03,78.261,90.443,104.03,140.37,95.57,45.485,54.34,81.613,91.115,136.11,112.97,58.642,111.88,85.803,32.507,86.234,36.684,73.928,95.86,132.39,104.22,226.83,301.95,69.5,61.221,52.74,150.05,96.844,66.142,89.886,91.357,80.621,198.28,227.84,195.87,77.817,74.664,144.14,155.51,348.7,135.89,98.278,65.611,66.24,140.91,291.53,81.626
